Estacao_,Mes_,Tempo_,grad_e_mean,grad_e_std,grad_e_min,grad_e_max,grad_n_mean,grad_n_std,grad_n_min,grad_n_max,m_h_mean,m_h_std,m_h_min,m_h_max,m_w_orig_mean,m_w_orig_std,m_w_orig_min,m_w_orig_max,m_w_mean,m_w_std,m_w_min,m_w_max,zhd_mean,zhd_std,zhd_min,zhd_max,zwd_mean,zwd_std,zwd_min,zwd_max,x_0_mean,x_0_std,x_0_min,x_0_max,x_1_mean,x_1_std,x_1_min,x_1_max,x_2_mean,x_2_std,x_2_min,x_2_max,tot_delay_mean,tot_delay_std,tot_delay_min,tot_delay_max,tot_delay_abs_<lambda>
BRAZ,VERAO,2020-01-06,0.6677763303054367,13.068455244521015,-105.920791,123.955842,1.9534652729222755,15.448742387808588,-101.244039,124.109507,2.5361287023154695,1.554687361204618,1.002766,7.641811,2.5607472134570317,1.6008314483694976,1.00277,7.927148,5.348395828087777e-05,0.0005056888105525211,-0.002935,0.003681,2.085729193662722,0.0018519703046347776,2.083,2.0897,0.2529716129650791,0.004659319141255727,0.2461,0.2612,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.937717385737251,3.648206307273968,2.344565,17.977801,5.937717385737251
BRAZ,VERAO,2020-01-30,0.34160099983173337,11.340935840045741,-105.008642,121.35127,1.8976784012850259,15.132840456775448,-99.349418,124.697367,2.498782195251337,1.5190683445806064,1.003397,7.644001,2.5210177602864072,1.5608768776609756,1.003401,7.916403,-4.301267313755358e-05,0.0011562014162795947,-0.005205,0.005656,2.0927334646994225,0.001452423012292692,2.0903,2.0963,0.23641412731588085,0.012327600078992923,0.2241,0.2613,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.8252521410384706,3.547698012810394,2.326223,18.046745,5.8252521410384706
BRAZ,VERAO,2020-01-10,0.5709337857363451,12.336427070001685,-101.613341,122.771216,1.7964643245918999,15.100685623932321,-98.393533,122.237946,2.4984864955175152,1.5304822530067,1.002882,7.643662,2.5223732203653046,1.5761080781988477,1.002886,7.938033,-4.176418424071296e-06,0.001019584086170455,-0.005394,0.005087,2.087951683067149,0.0025664865495701682,2.084,2.0917,0.23094541185917233,0.0036000339102904197,0.222506,0.2369,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.7991255964043065,3.559241244867558,2.318177,17.830755,5.7991255964043065
BRAZ,VERAO,2020-01-25,0.38513808563531,11.694453762779979,-109.753539,126.932221,1.9433455838799418,15.703512816108034,-104.474105,128.622412,2.50052413706538,1.5201260929691374,1.003279,7.644329,2.5217355407556528,1.5598960743164603,1.003283,7.911453,2.832560082480091e-05,0.0005841052986306145,-0.002538,0.002696,2.0841925238019057,0.0023386172777393596,2.0803,2.088397,0.29500826198094426,0.002433591212393979,0.2876,0.299396,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.955661252581947,3.628998575749873,2.389063,18.296398,5.9556612525819475
BRAZ,VERAO,2020-01-17,0.24601417547264134,11.298611309539446,-103.971821,122.13568,2.011976925027268,15.45582840800452,-100.032239,124.616501,2.498007452872205,1.5183770657435731,1.003056,7.643402,2.520514114142883,1.5609547816996332,1.00306,7.922479,-2.960622614070169e-05,0.0009859825167813242,-0.005585,0.004428,2.091681195346301,0.0016782531295917267,2.0897,2.0956,0.24444771210688968,0.006964557502034204,0.2327,0.265181,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.84180334694601,3.5596279891862093,2.34576,18.05984,5.84180334694601
BRAZ,VERAO,2020-01-08,0.6274006513829393,12.74512585543783,-102.889726,124.324067,1.828407374909655,15.328453103207938,-98.862769,126.243046,2.501512908606131,1.5339118417291546,1.002823,7.643422,2.523976969238634,1.576731922982101,1.002827,7.921384,-3.712085514834206e-05,0.0012859433217137556,-0.006375,0.005069,2.0883019346871863,0.0020072416496192823,2.0851,2.0934,0.2571624823100111,0.012109193915629793,0.2433,0.289,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.872197549870433,3.606545359853401,2.338222,18.217806,5.872197549870433
BRAZ,VERAO,2020-01-31,0.2567102111058519,10.747319085664577,-101.31641,111.82308,1.8132975817431056,15.08072884830546,-96.389221,122.085797,2.475437584906953,1.5088190637302177,1.005534,7.643696,2.498232608529932,1.5524113807900015,1.005541,7.933271,-0.00010061045439824618,0.0016365867999911547,-0.007149,0.007334,2.0933580963603298,0.0015460508651848116,2.089805,2.0967,0.21559247216063376,0.014834056987211275,0.190809,0.2314,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.721400252273237,3.495263277072206,2.307909,17.813408,5.721400252273236
BRAZ,VERAO,2020-01-01,0.6381064849195063,12.466438278899998,-106.464404,122.927749,1.7730622249170485,15.164280161532051,-99.440863,123.698078,2.5088035323291376,1.5383331263550666,1.00264,7.644694,2.531635454631239,1.5816032877761828,1.002643,7.915246,2.7788776531310898e-05,0.0005148657992532829,-0.002093,0.002227,2.0836280649918364,0.0021411991592558987,2.0792,2.0877,0.24651421196959322,0.005775962712297659,0.2375,0.261089,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.8519870380391845,3.596577829327809,2.335316,17.969149,5.8519870380391845
BRAZ,VERAO,2020-01-14,0.288613194902668,10.716924938520089,-99.770693,116.204488,1.7994585467564843,14.371362170136761,-92.818981,117.319079,2.489536101332237,1.5150807286965184,1.002986,7.643355,2.5146445003801343,1.5627980560187729,1.002991,7.952801,3.928508725401793e-05,0.0007121206829118585,-0.002797,0.003146,2.0869038870736754,0.0017263933786430899,2.0839,2.0899,0.17280782474937675,0.007125141364860068,0.1592,0.1824,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.630000271216783,3.4319995803690566,2.268271,17.358947,5.6300002712167805
BRAZ,VERAO,2020-01-13,0.28931109980255304,10.656613525487884,-97.314332,114.221734,1.7621310349297457,14.400509534614132,-94.018448,115.387355,2.5023372805262194,1.5267184067222404,1.002963,7.641747,2.5287439854256593,1.5765773824617997,1.002968,7.969387,1.723841491413353e-05,0.0006081890804405879,-0.002761,0.002916,2.0882759987694004,0.0017444044944826959,2.0859,2.092,0.1504546800808155,0.00864265655723676,0.142,0.17019,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.606318840178162,3.4264821966230707,2.249826,17.284982,5.606318840178162
BRAZ,VERAO,2020-01-05,0.6627856002948684,12.86072755160979,-103.967021,126.205716,1.7892186469192852,15.472183141799606,-102.29825,127.126288,2.504327268977203,1.5365376436753415,1.002739,7.64461,2.5260173417788927,1.577798563285962,1.002743,7.908374,4.6879566059325765e-05,0.0010810584905333112,-0.004492,0.004607,2.0833949455329637,0.0013701205344881227,2.0808,2.085896,0.27440877873426633,0.010400089505616772,0.2615,0.2909,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.910389650748173,3.633436720084969,2.352468,18.196903,5.910389650748173
