Estacao,Periodo,DOY,DataReferencia,RMSE_E,RMSE_N,RMSE_U
PERC,INVERNO,188,2020-07-08,0.32183989759839,0.35865659365670727,0.13585615744471388
PERC,INVERNO,203,2020-07-22,0.4877819052792383,0.37418765681369875,0.0741531114470884
PERC,INVERNO,201,2020-07-22,0.4734147851253243,0.31564718091219235,0.11726921030267622
PERC,INVERNO,198,2020-07-15,0.3956543168699696,0.26747280930477796,0.17818484464559492
PERC,INVERNO,210,2020-07-29,0.1988012160889552,0.16990639389833936,0.08971567702473092
PERC,INVERNO,208,2020-07-29,0.22314799677248465,0.1054475501804265,0.1314462635179013
PERC,INVERNO,183,2020-07-01,0.2896299324732603,0.1961760141096364,0.12329429162468399
PERC,INVERNO,211,2020-07-29,0.28379726683417833,0.23271605991161345,0.10321750834961634
PERC,INVERNO,187,2020-07-08,0.3541639661590907,0.2463458111155853,0.10549642498859799
PERC,INVERNO,191,2020-07-08,0.1809916457421369,0.1231534918504885,0.044571651987501064
PERC,INVERNO,212,2020-07-29,0.21343688686760012,0.1904652472684878,0.06962025818614251
PERC,INVERNO,209,2020-07-29,0.27334510518009275,0.2730764021183527,0.1148308083480744
PERC,INVERNO,205,2020-07-22,0.18755973031918735,0.1178851047455646,0.04992519709417185
PERC,INVERNO,199,2020-07-15,0.40259722243012186,0.3102544451470401,0.09843520381455237
PERC,INVERNO,192,2020-07-08,0.3277553006835338,0.2848835954736976,0.08270005812711932
PERC,INVERNO,186,2020-07-01,0.3397940738689941,0.14258010087603257,0.09062838470804681
PERC,INVERNO,213,2020-07-29,0.6485919128620923,0.26622802544858015,0.0860062691292497
PERC,INVERNO,195,2020-07-15,0.33876130347163524,0.2983482834574324,0.03835971795323981
PERC,INVERNO,200,2020-07-15,0.2290228346352789,0.21559724872173705,0.12340789897822227
PERC,INVERNO,189,2020-07-08,0.14169852923395357,0.14667420493896363,0.13788200872627754
PERC,INVERNO,190,2020-07-08,0.2662050964038213,0.19492653262774556,0.1908884600634435
PERC,INVERNO,194,2020-07-15,0.18851117872906925,0.1796083753315127,0.10317870946670579
