Estacao,Periodo,DOY,DataReferencia,RMSE_X,RMSE_Y,RMSE_Z
SAGA,VERAO,1,2020-01-01,0.08655703149298925,0.21674564672395272,0.034848037740591385
SAGA,VERAO,9,2020-01-08,0.06542265458008843,0.16552286528864046,0.038726109015039915
SAGA,VERAO,10,2020-01-08,0.07415713729672894,0.16162840174023538,0.03321472977921439
SAGA,VERAO,19,2020-01-22,0.053547149898340925,0.1746825997583827,0.03539912607796521
SAGA,VERAO,13,2020-01-15,0.07544115005879141,0.18439485878694747,0.033988056259974184
SAGA,VERAO,12,2020-01-15,0.09373543224846732,0.1757661717941814,0.03771970487371781
SAGA,VERAO,6,2020-01-08,0.07859934464444136,0.14690070435346556,0.033571286488846934
SAGA,VERAO,14,2020-01-15,0.055683476154079585,0.18314923865785962,0.035889132411516665
SAGA,VERAO,25,2020-01-22,0.08778138300126294,0.17647681106174348,0.04499085439470772
SAGA,VERAO,8,2020-01-08,0.08933600846667093,0.2073891430198946,0.03754446772755114
SAGA,VERAO,21,2020-01-22,0.05391924944136252,0.12006923524535829,0.03038503749334017
SAGA,VERAO,18,2020-01-15,0.057537249952599845,0.12104002350802273,0.03253186181699168
SAGA,VERAO,22,2020-01-22,0.05986929168414487,0.18513781755471664,0.0401803152295334
SAGA,VERAO,7,2020-01-08,0.09423627248685364,0.23103221641699548,0.04227507710748183
POLI,VERAO,28,2020-01-29,0.18187977004189962,0.16712163998322363,0.11000413994632165
POLI,VERAO,20,2020-01-22,0.2062784499904601,0.22220456795295476,0.16765821425907712
POLI,VERAO,21,2020-01-22,0.23098784157551044,0.22308637758049693,0.16834538172338886
POLI,VERAO,10,2020-01-08,0.21016197859603755,0.21141126151923093,0.15213115106345684
POLI,VERAO,31,2020-01-29,2.5312270351735875,4.066439410018499,2.8627806319539415
POLI,VERAO,30,2020-01-29,0.18190463710318158,0.19118780594072848,0.12273391602550543
POLI,VERAO,17,2020-01-15,0.17127438871082967,0.16436089301533996,0.12470308545341867
POLI,VERAO,4,2020-01-01,0.20002551051906214,0.18349575085549735,0.13633317848167015
POLI,VERAO,15,2020-01-15,0.14945783129152268,0.16578708794988925,0.12174108761941528
POLI,VERAO,5,2020-01-08,0.19459432816981956,0.13775058088262296,0.1112836037898985
POLI,VERAO,23,2020-01-22,0.2073465677377316,0.19319670373721576,0.1292428643598497
POLI,VERAO,27,2020-01-29,0.17915168564939968,0.16413964005714646,0.10673597192579809
POLI,VERAO,8,2020-01-08,0.1835936877085388,0.1751740926718087,0.12392601803751346
POLI,VERAO,22,2020-01-22,0.20507784647066984,0.17198286035500548,0.12015546153601844
POLI,VERAO,6,2020-01-08,0.22283961758430715,0.17207217416186116,0.11496639704365166
POLI,VERAO,3,2020-01-01,0.20196445881367975,0.1896471090851047,0.13195085564660877
POLI,VERAO,18,2020-01-15,0.1692328683500348,0.17512042983717635,0.12867311655820876
POLI,VERAO,11,2020-01-08,0.18946660387426756,0.1805334910745691,0.13367257889262002
POLI,VERAO,13,2020-01-15,0.2374772466019135,0.23070074827707462,0.14863573645961098
POLI,VERAO,9,2020-01-08,0.20903686125851578,0.179974740361327,0.1267186426525881
POLI,VERAO,24,2020-01-22,0.14016050134610725,0.14697136022360732,0.1062449655509028
