Estacao,Periodo,DOY,DataReferencia,RMSE_X,RMSE_Y,RMSE_Z
PERC,INVERNO,190,2020-07-08,0.9050913227166125,1.092214956833312,0.5056396761403807
PERC,INVERNO,194,2020-07-15,0.5715128024909559,1.0957971327652636,0.32396785352258334
PERC,INVERNO,206,2020-07-22,0.7785549098013927,0.4075426441297077,0.548134197180843
PERC,INVERNO,196,2020-07-15,0.6967974785972312,0.86856620259507,0.8108606416902914
ONRJ,INVERNO,212,2020-07-29,0.8278935441525934,0.9217356206286322,0.5271594828513123
ONRJ,INVERNO,213,2020-07-29,2.7564926525820335,4.010416690837561,2.9410958174773016
ONRJ,INVERNO,185,2020-07-01,1.0772518452223125,0.8387213166638953,1.0074346379621697
ONRJ,INVERNO,189,2020-07-08,0.850237766085623,0.9870015603492256,0.949531113632831
ONRJ,INVERNO,199,2020-07-15,0.6374526563538523,1.1565420253881875,0.7476502666188047
ONRJ,INVERNO,208,2020-07-29,0.5834299201813085,0.919983568878048,0.4216334187968951
ONRJ,INVERNO,196,2020-07-15,0.7765234015180471,1.4770714409167136,1.1327588928965278
ONRJ,INVERNO,197,2020-07-15,0.8616894607438107,1.2557655284227436,1.6224523112291331
ONRJ,INVERNO,203,2020-07-22,0.6131597355486921,0.6089003538620551,0.18235659803825993
ONRJ,INVERNO,191,2020-07-08,1.2673286418835972,1.3665683336694547,1.5368859296413488
ONRJ,INVERNO,198,2020-07-15,0.6353457356660666,1.0743042977124828,1.1034136749561667
ONRJ,INVERNO,200,2020-07-15,0.5604741211894129,0.9935509207734821,0.42058896070887514
ONRJ,INVERNO,187,2020-07-08,0.6753493686204775,0.8416453522618804,0.44783057764392903
ONRJ,INVERNO,186,2020-07-01,0.9068778343052384,0.7942860770720623,1.1257058064994143
ONRJ,INVERNO,205,2020-07-22,0.5472186048161395,0.6982965515831095,0.24864461845382005
ONRJ,INVERNO,188,2020-07-08,0.8104176888149107,1.0512560759308427,0.8664344919475911
ONRJ,INVERNO,183,2020-07-01,0.9029627776442444,0.9163475941924784,1.1409988619919231
ONRJ,INVERNO,190,2020-07-08,0.6315177222180598,0.7268258817815216,0.45873617459331606
ONRJ,INVERNO,195,2020-07-15,0.6443326164985753,0.8918583069956417,0.4342082522915648
