Estacao_,Mes_,Tempo_,grad_e_mean,grad_e_std,grad_e_min,grad_e_max,grad_n_mean,grad_n_std,grad_n_min,grad_n_max,m_h_mean,m_h_std,m_h_min,m_h_max,m_w_orig_mean,m_w_orig_std,m_w_orig_min,m_w_orig_max,m_w_mean,m_w_std,m_w_min,m_w_max,zhd_mean,zhd_std,zhd_min,zhd_max,zwd_mean,zwd_std,zwd_min,zwd_max,x_0_mean,x_0_std,x_0_min,x_0_max,x_1_mean,x_1_std,x_1_min,x_1_max,x_2_mean,x_2_std,x_2_min,x_2_max,tot_delay_mean,tot_delay_std,tot_delay_min,tot_delay_max,tot_delay_abs_<lambda>
BRAZ,VERAO,2020-01-11,-0.707722824413328,0.11241444499939914,-0.886,-0.558,-0.09726803794607385,0.20561766116095226,-0.412,0.299837,2.4955543116513343,1.5252101869800667,1.00291,7.642875,2.5219767137887805,1.5757017474074904,1.002915,7.964321,0.0,0.0,0.0,0.0,2.0869116910105414,0.0020313377672428598,2.0841,2.0919,0.16896212316140768,0.027248718442789314,0.135804,0.2225,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.632916202271644,3.446347145567036,2.231773,17.612294,5.6329162022716455
BRAZ,VERAO,2020-01-12,-0.2834430325128582,0.1504222289849446,-0.597,-0.043,0.15228376326230714,0.11783222484894301,-0.039,0.32,2.5017680849513226,1.5264016223121886,1.002937,7.641612,2.5288640661370314,1.5776400819001795,1.002942,7.980044,0.0,0.0,0.0,0.0,2.0884336467487143,0.0017390074194608349,2.0861,2.0921,0.1304148910176341,0.01187865311782465,0.1071,0.145998,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.554484213666422,3.3934586943583036,2.224858,17.09689,5.554484213666422
BRAZ,VERAO,2020-01-13,-0.14608787374414547,0.07990647393339567,-0.265,-0.027,0.1657673616126366,0.07747160309194377,0.047,0.354869,2.5023372805262194,1.5267184067222404,1.002963,7.641747,2.5287439854256593,1.5765773824617997,1.002968,7.969387,0.0,0.0,0.0,0.0,2.0882759987694004,0.0017444044944826959,2.0859,2.092,0.1504546800808155,0.00864265655723676,0.142,0.17019,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.606318839131234,3.4264821899926083,2.249826,17.28498,5.606318839131235
BRAZ,VERAO,2020-01-14,-0.1480319213210983,0.049125211935640144,-0.248858,-0.044,0.2415829169009353,0.03313459192723069,0.187,0.355,2.489536101332237,1.5150807286965184,1.002986,7.643355,2.5146445003801343,1.5627980560187729,1.002991,7.952801,0.0,0.0,0.0,0.0,2.0869038870736754,0.0017263933786430899,2.0839,2.0899,0.17280782474937675,0.007125141364860068,0.1592,0.1824,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.630000271990311,3.4319995847892275,2.268272,17.358949,5.630000271990311
BRAZ,VERAO,2020-01-15,-0.21549763928788912,0.08361356196984326,-0.375,-0.061106,-0.14655474089264606,0.22657218820583516,-0.59772,0.233,2.492497883713329,1.5184361623753562,1.003009,7.640851,2.5179420643604256,1.566734819518123,1.003014,7.954993,0.0,0.0,0.0,0.0,2.0863020229967404,0.001543704667926152,2.0839,2.0902,0.1674947362538955,0.0051280361669886355,0.161,0.1817,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.621661698731956,3.4297628907793807,2.256189,17.332328,5.6216616987319545
BRAZ,VERAO,2020-01-16,0.11497158442194645,0.11216442505568967,-0.173727,0.225,-0.7315257771427535,0.07228557946512179,-0.881,-0.598,2.5032180880551924,1.526427545934821,1.003032,7.642393,2.5274313197302054,1.572030221687137,1.003036,7.951725,0.0,0.0,0.0,0.0,2.0894607306226867,0.001765549248654107,2.0874,2.0938,0.19325939783365992,0.021513469648885425,0.168,0.232685,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.71927157373993,3.4957008806556256,2.297387,17.759119,5.719271573739929
BRAZ,VERAO,2020-01-17,-0.269134451027086,0.10688018372845721,-0.408993,-0.139,-0.4676324916560625,0.10096908783474338,-0.796,-0.387,2.498007452872205,1.5183770657435731,1.003056,7.643402,2.520514114142883,1.5609547816996332,1.00306,7.922479,0.0,0.0,0.0,0.0,2.091681195346301,0.0016782531295917267,2.0897,2.0956,0.24444771210688968,0.006964557502034204,0.2327,0.265181,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.841803348872933,3.5596279957528396,2.34576,18.059836,5.841803348872931
BRAZ,VERAO,2020-01-18,-0.21562375646116214,0.11964984677706435,-0.431,-0.01,-0.3829942267167724,0.09472088240428317,-0.579797,-0.23,2.4960711350728544,1.521060441185228,1.003082,7.643012,2.5181072635250117,1.5626707248881853,1.003086,7.918587,0.0,0.0,0.0,0.0,2.0923260787038678,0.0017422785317820785,2.0904,2.0965,0.25451730107774667,0.006251986467456171,0.2415,0.2652,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.863135904992555,3.5793801406895946,2.35048,18.104688,5.863135904992556
BRAZ,VERAO,2020-01-19,-0.2299624561939437,0.07496999552427254,-0.294,-0.022189,-0.4493099505194921,0.07524327905926473,-0.58,-0.319,2.4971372365820086,1.5201181004531676,1.003109,7.643165,2.5206781766450583,1.564555054251596,1.003113,7.933448,0.0,0.0,0.0,0.0,2.08848644267827,0.0025344095115168237,2.0844,2.0927,0.23510787532190747,0.006097292632279618,0.2227,0.245984,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.807862943282124,3.5424457921276247,2.323805,17.896079,5.807862943282127
BRAZ,VERAO,2020-01-20,-0.1949796964526907,0.18470623697555758,-0.449,0.161824,-0.3708268659628919,0.14196730905797775,-0.572,-0.125078,2.4985359341366316,1.520766239929011,1.003138,7.642991,2.5203866431941777,1.5618834468825704,1.003142,7.914891,0.0,0.0,0.0,0.0,2.0850372250479845,0.0027970860826644086,2.0806,2.0898,0.26343817141181486,0.008003139829925328,0.246,0.285181,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.874081452797327,3.5841985630334143,2.356402,18.137717,5.874081452797326
BRAZ,VERAO,2020-01-21,0.06196398637340771,0.07144691162538931,-0.106,0.162,0.0982592772220939,0.09545936088734243,-0.125,0.219,2.5009873793149398,1.5218805164378209,1.003168,7.642991,2.5226496954181252,1.5625884104349455,1.003172,7.906568,0.0,0.0,0.0,0.0,2.0806589070300427,0.00174526130625667,2.0768,2.084,0.27640933855064226,0.006555512936173919,0.2652,0.289088,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.900975129625847,3.5982277926955826,2.361369,18.175174,5.900975129625848
BRAZ,VERAO,2020-01-22,-0.05716893063378405,0.12000825938416008,-0.309873,0.158,0.24516682608695653,0.13274301436088068,-0.01,0.446,2.5009764412990174,1.5203641378920871,1.003197,7.644642,2.52232308392708,1.5604071407356808,1.003201,7.901476,0.0,0.0,0.0,0.0,2.0802985673317815,0.0014527634241156217,2.0771,2.0834,0.2870241286046801,0.0052049706193995834,0.2805,0.300491,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.926823591100904,3.6109172481321274,2.376404,18.263699,5.926823591100903
BRAZ,VERAO,2020-01-23,-0.07153660756232343,0.08877561491902566,-0.31,0.021,0.0868207009186375,0.07463969510366067,-0.009,0.223,2.5011508343120883,1.520377367490033,1.003225,7.644122,2.5219236113781336,1.5593115327219307,1.003229,7.899722,0.0,0.0,0.0,0.0,2.0789023765880703,0.0016839653267798902,2.0756,2.0823,0.29428154595852807,0.004779536781482739,0.2853,0.301893,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.941769027501377,3.6193121409789346,2.379527,18.265746,5.941769027501376
BRAZ,VERAO,2020-01-24,0.1044383930633784,0.061250794729643565,-0.069807,0.208,0.2696371379861765,0.1015528153014256,0.02,0.442,2.502184473992111,1.521772531778377,1.003253,7.644637,2.5237392740356426,1.562206976980619,1.003257,7.920177,0.0,0.0,0.0,0.0,2.0790399562907553,0.0014413044911750362,2.0768,2.0821,0.2903191509212701,0.006861467507292875,0.2796,0.3019,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.934754363688457,3.617006951596401,2.368303,18.246475,5.934754363688457
BRAZ,VERAO,2020-01-25,0.011559802207764504,0.07289704738639778,-0.07,0.173,0.32968205091012515,0.08454685016268762,0.161,0.477,2.50052413706538,1.5201260929691374,1.003279,7.644329,2.5217355407556528,1.5598960743164603,1.003283,7.911453,0.0,0.0,0.0,0.0,2.0841925238019057,0.0023386172777393596,2.0803,2.088397,0.29500826198094426,0.002433591212393979,0.2876,0.299396,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.955661251710929,3.6289985731998144,2.389064,18.296406,5.955661251710927
BRAZ,VERAO,2020-01-26,0.2006189512143086,0.11582576323348028,-0.07,0.451844,0.3258006598335882,0.10264604776071173,0.143234,0.48,2.499146331970273,1.5190140172534097,1.003304,7.644327,2.51968207154731,1.5575525677317574,1.003308,7.893019,0.0,0.0,0.0,0.0,2.08698325816947,0.0015616038631623152,2.0837,2.0903,0.2881235380649291,0.0044088464158014125,0.277609,0.2994,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.941466976665008,3.6183285007770287,2.379619,18.282759,5.941466976665006
